WAV D5 FFT frec media,median,WAV D4 FFT frec media,Valor FFT umbral 10Hz - 20 Hz   ,FREC MAX WAV D4,FFT rms,elongation,WAV D3 the ratio of the largest absolute value to the root-mean-square (RMS).,WAV D4 the difference between the maximum and minimum values,FREC MAX WAV D4,WAV D3 FFT frec media,WAV D3 FFT frec media,percentage of energy D5,WAV A6 (RMS) root-mean-square ,FREC 3er pico FFT,FFT ENERGIA,WAV D5 FFT frec media,WAV D5 the ratio of the largest absolute value to the root-mean-square (RMS).,FFT 3ER PICO MAS ALTO,percentage of energy D4,WAV D5 the ratio of the largest absolute value to the root-mean-square (RMS).,WAV D3 FFT frec media,WAV D4 the ratio of the largest absolute value to the root-mean-square (RMS).,WAV D5 FFT VMAX,FREC MAX WAV D6,WAV D2 FFT VMAX,contrast,percentage of energy A6,FFT 2DO PICO MAS ALTO,FFT peak2rms,72 WAV D4 (RMS) root-mean-square ,WAV D2 (RMS) root-mean-square ,FFT DENSIDAD DE N?MERO DE PICOS SOBRE RMS,ang_seg_mom,WAV D1 FFT frec media,WAV D2 FFT VMAX,WAV D3 FFT VMAX,FREC MAX WAV D6,Etiqueta
0.227773350634796,0.0,0.600586197432342,0.620720895960771,0.328125,0.743465444987032,0.9598691770529442,0.199297781343723,0.763349420611066,0.328125,0.736849215980417,0.736849215980417,0.0464591593800577,0.0360077363165674,0.15774378585086,0.6776791062220496,0.227773350634796,0.152274564199642,0.3461280271448804,0.445380062770398,0.152274564199642,0.736849215980417,0.271143273418574,0.206754203413904,0.727272727272727,0.320771563643284,0.3305659845795933,0.0011706293611155,0.337352432811573,0.0598037698372409,0.769391219263507,0.595569470481955,0.545286929641308,0.6472519244555538,0.307259824825328,0.320771563643284,0.429897524325303,0.727272727272727,0.0
0.252352468389684,0.0,0.204857227965194,0.163572962788073,0.1875,0.196901421515014,0.9688614540466354,0.0425275750935947,0.20989279477163,0.1875,0.101816478849144,0.101816478849144,0.443307343192991,0.0738163245996192,0.0697896749521989,0.0685228554584035,0.252352468389684,0.201913046630148,0.1729907155075109,0.584905555048393,0.201913046630148,0.101816478849144,0.082705535302813,0.190625685673838,0.757575757575758,0.0502419981540292,0.041925875111584,0.0190249849620613,0.195337320486776,0.309493185430854,0.308213619419897,0.0923677339707086,0.187892523787428,0.929602601606616,0.205200012094017,0.0502419981540292,0.0837640396670899,0.757575757575758,1.0
0.208662949765422,0.0,0.38587822268138,0.36358440525286,0.29296875,0.401608019775343,0.9728355172620092,0.223091433953116,0.754608410838128,0.29296875,0.404129776222115,0.404129776222115,0.108979101000124,0.0524199325599503,0.0726577437858509,0.481868072844564,0.208662949765422,0.379328374024269,0.2228725023753451,0.537576181013287,0.379328374024269,0.404129776222115,0.44476666939822,0.175191994868612,0.712121212121212,0.172701544077766,0.762099677271707,0.0069324661551766,0.213826871312152,0.162963727726394,0.648153408318894,0.342630437117704,0.43552340532188,0.5154129294345873,0.121410898281981,0.172701544077766,0.287882060397266,0.712121212121212,0.0
0.291819376727364,0.0,0.343598792738847,0.0506441154672226,0.02734375,0.333228003229226,0.9711085656102868,0.234918015127749,0.465369706309065,0.02734375,0.153538574160542,0.153538574160542,0.440844485464093,0.0388840899028052,0.0611854684512428,0.3563957173473709,0.291819376727364,0.24953078851085,0.3869369833823217,0.686323640946722,0.24953078851085,0.153538574160542,0.167121556730627,0.38419525528111,0.5,0.0190534350336869,0.1313664188662915,0.002631567458782,0.495503362316203,0.66357860877349,0.564578079208605,0.0492267875786196,0.157761850097329,0.87055498557474,0.125196411908632,0.0190534350336869,0.211531253748127,0.5,1.0
0.186391977155521,0.0,0.194149292129014,0.126499254231061,0.15625,0.146642417543213,0.969973544973552,0.0631457467934106,0.273393597089683,0.15625,0.0759701723078603,0.0759701723078603,0.335601239895382,0.0511847156005255,0.0640535372848948,0.1051213518647349,0.186391977155521,0.238003547088498,0.1476075673723968,0.684974728471604,0.238003547088498,0.0759701723078603,0.213298411906942,0.136089605448868,0.954545454545455,0.0366249860546143,0.1584108192543637,0.0059627205086217,0.144353934741993,0.281108458973853,0.322925530975923,0.0508387096577702,0.199719788953001,0.8605991530661777,0.204835448465247,0.0366249860546143,0.0753611673140959,0.954545454545455,1.0
0.133978655908665,0.0,0.0760771583771573,0.0673307752349591,0.0546875,0.0332927765543003,0.9718815805772428,0.183336869950725,0.241180778060402,0.0546875,0.0180831161376993,0.0180831161376993,0.568790030873871,0.0712579038513783,0.0423040152963671,0.0578239811850008,0.133978655908665,0.345494287331938,0.1027787750679468,0.486168257469084,0.345494287331938,0.0180831161376993,0.221079974163033,0.14165206174923,0.212121212121212,0.0556104033339425,0.2301676276569101,0.0329571192696033,0.11453558356263,0.609765365852845,0.263099103011028,0.0544766133476548,0.138914321430109,0.9036312348511036,0.12057033447647,0.0556104033339425,0.0176845814965873,0.212121212121212,1.0
0.036186173408141,0.0,0.0700847105462321,0.199400100725363,0.740234375,0.0066108451860146,0.9696483487097112,0.333796595613988,0.232416975499013,0.740234375,0.0390791735214382,0.0390791735214382,0.114227705253477,0.0638577766572438,0.0669216061185469,0.0309205581814447,0.036186173408141,0.48417913854675,0.0310090590509343,0.446158860860611,0.48417913854675,0.0390791735214382,0.411036166546248,0.0485408043598048,0.378787878787879,0.0719156388888872,0.1495763215120001,0.0087379107682396,0.0319457429616799,0.407419348515745,0.190403961822724,0.101764146511678,0.544697112106209,0.9348489299664972,0.163056491962132,0.0719156388888872,0.046991784385607,0.378787878787879,1.0
0.476138857150081,0.0,0.281139313293005,0.0516609874023472,0.0078125,0.346992591394199,0.9687456973702416,0.0879655923105609,0.383638013412813,0.0078125,0.124298304767285,0.124298304767285,0.705116243974339,0.097421888087978,0.0420650095602295,0.1788139012982254,0.476138857150081,0.35869403610386,0.3481363402284586,0.488506235960224,0.35869403610386,0.124298304767285,0.208650765600794,0.398080216647526,0.636363636363636,0.0530440808930558,0.0232607091436269,0.019441082944555,0.357054186161644,0.411780788618094,0.441020560764461,0.068585579969551,0.150978547595947,0.970537429505922,0.275044114078761,0.0530440808930558,0.116935772393512,0.636363636363636,1.0
0.433457285164663,0.0,0.482548082624432,0.0415462528057979,0.1640625,0.477314911913918,0.9711085656102868,0.174338760213655,0.842388881591177,0.1640625,0.169028170117708,0.169028170117708,0.415600888555026,0.0133773536616537,0.0511472275334608,0.6416729820011344,0.433457285164663,0.568424126055639,0.3942199262402529,0.748579805125437,0.568424126055639,0.169028170117708,0.369417517416295,0.438435253192294,0.666666666666667,0.023984345656508,0.1751429514300851,0.0005670720397583,0.475185090813356,0.400660283430156,0.758444745776968,0.0526135998076854,0.159440167651555,0.8525956948108272,0.0755740498528529,0.023984345656508,0.223781143942118,0.666666666666667,1.0
0.176838762854659,0.0,0.154869781385502,0.127523817259004,0.1953125,0.152095612774107,0.9710588385287195,0.0987176048356756,0.202025457916188,0.1953125,0.0999578605434237,0.0999578605434237,0.355660828681931,0.0336749911690506,0.0783938814531549,0.0439612571045281,0.176838762854659,0.284000371719719,0.1547707319500974,0.553229554442156,0.284000371719719,0.0999578605434237,0.190415369522996,0.171032691956894,0.272727272727273,0.0432123917687258,0.0148569320555315,0.0044315364656867,0.175035788963141,0.503368850431443,0.249590778387818,0.0973323747322617,0.261720476170389,0.9739751961447268,0.239176397836526,0.0432123917687258,0.0792741294325471,0.272727272727273,1.0
0.144280369866391,0.0,0.124579438599051,0.104952157940012,0.20703125,0.0853136199667359,0.9707568438003308,0.124105133822583,0.185078857992503,0.20703125,0.0418653317729009,0.0418653317729009,0.385475918020025,0.065078881265417,0.0760038240917782,0.0516444633443799,0.144280369866391,0.235291807483739,0.1113813523990132,0.597291599642726,0.235291807483739,0.0418653317729009,0.155354635481086,0.120434849899538,0.606060606060606,0.0226835710129815,0.0778627796494384,0.0319724766313122,0.146003417828904,0.452405505259725,0.232987744653774,0.0395513735543999,0.166153437868463,0.92015503164823,0.20345363313988,0.0226835710129815,0.0314678940108821,0.606060606060606,1.0
0.230650717387591,0.0,0.186318647767533,0.161020994440346,0.16796875,0.172889119762632,0.9688036830894012,0.0655513499383145,0.232937532093207,0.16796875,0.123604382350347,0.123604382350347,0.374941779579233,0.1115013020438294,0.0607074569789675,0.1324091878494503,0.230650717387591,0.335607819275991,0.186722659852487,0.496291822734568,0.335607819275991,0.123604382350347,0.188924355117809,0.164127797240751,0.545454545454545,0.064793157148653,0.1189922541509755,0.138706410711285,0.178646462911746,0.433920203485475,0.296934520875572,0.121624191353168,0.313006223863317,0.9063911029942412,0.217190932916479,0.064793157148653,0.0823959947872646,0.545454545454545,1.0
0.153125329109423,0.0,0.215644195325147,0.143231896257903,0.234375,0.177482624204776,0.970133543845794,0.0984885284213286,0.300390366862632,0.234375,0.0909226344443991,0.0909226344443991,0.198440504036038,0.0990576741003942,0.0530592734225621,0.1374561752161026,0.153125329109423,0.27207031175902,0.2276068036849969,0.755744801962906,0.27207031175902,0.0909226344443991,0.190147698794397,0.135632230267509,0.696969696969697,0.0543809059213094,0.0894430496789435,0.0402170223483485,0.214769117615934,0.403389004470551,0.3671476093309,0.0963258922840372,0.134265404338152,0.9218816786854842,0.199244427635165,0.0543809059213094,0.0767884664884944,0.696969696969697,1.0
0.435050851525503,0.0,0.336807456485624,0.0479431903760847,0.09375,0.36661219058303,0.9731821135329816,0.057134433602798,0.263122084506012,0.09375,0.1005708868723,0.1005708868723,0.53318317733208,0.0465231649611945,0.0621414913957935,0.1964196450133087,0.435050851525503,0.0507792043283491,0.3577801618936252,0.62923966633836,0.0507792043283491,0.1005708868723,0.0531142304381154,0.331640384489129,0.878787878787879,0.0461658952958618,0.0767917672514521,0.0415852902474286,0.413562824468776,0.543746235422283,0.416089843312469,0.0775099046708466,0.114064571404467,0.8840432070425632,0.26315888559663,0.0461658952958618,0.0959625560778604,0.878787878787879,1.0
0.45888972431958,0.0,0.548462310360118,0.0419037211592713,0.40625,0.551729716982739,0.9737678396024768,0.0244878918480138,0.382165267284439,0.40625,0.206841489689245,0.206841489689245,0.376392224326076,0.0884130325187335,0.0697896749521989,0.3988320925743573,0.45888972431958,0.119225693552905,0.4221746662835491,0.74781834025839,0.119225693552905,0.206841489689245,0.0605593211222699,0.552097957677562,0.636363636363636,0.042467407293833,0.1240627508192248,0.032737276383156,0.548093097797949,0.57077436966607,0.59392316598092,0.047164239615733,0.142589007552429,0.749911558150196,0.193339999865309,0.042467407293833,0.189892709283864,0.636363636363636,1.0
0.142888484693583,0.0,0.160603456992265,0.161678359997508,0.03125,0.106520266116375,0.963366416525453,0.134921789116192,0.191184876022416,0.03125,0.0889188266855988,0.0889188266855988,0.244966912019638,0.1103114252517757,0.0860420650095602,0.0229226270734104,0.142888484693583,0.230385583162572,0.0831803691831895,0.560628107919391,0.230385583162572,0.0889188266855988,0.16922944986786,0.0955173576389578,0.484848484848485,0.0510970360232724,0.0056108449495084,0.0785918098321474,0.0856964226502111,0.293773127333543,0.229679346089047,0.0702057603034725,0.31709144045761,0.9899404340808976,0.21752529233195,0.0510970360232724,0.0680270947319922,0.484848484848485,1.0
0.465073436385148,0.0,0.302031253614365,0.0887587302555407,0.078125,0.34802103447922,0.9674131495836916,0.154859873544553,0.364589194949932,0.078125,0.132097138022176,0.132097138022176,0.681839111217835,0.0703266964252497,0.0439770554493308,0.1797184690428692,0.465073436385148,0.345811958253436,0.3134552778737448,0.484271207509734,0.345811958253436,0.132097138022176,0.255185942592715,0.30193100561889,0.939393939393939,0.0580145116419877,0.0198776818834403,0.0068386403583935,0.334593917425227,0.388593087905645,0.39532476344491,0.0677442412674826,0.154334363613355,0.9706240264023048,0.317705388006161,0.0580145116419877,0.103960342664355,0.939393939393939,1.0
0.122422312227938,0.0,0.164691181183167,0.0847767744588206,0.265625,0.0984482318580888,0.9657539413140128,0.182025426143825,0.239716536267469,0.265625,0.0544513970122038,0.0544513970122038,0.245743103938196,0.0284450113689645,0.0669216061185469,0.0196111053758191,0.122422312227938,0.127318151546866,0.1431971624614853,0.818483511248871,0.127318151546866,0.0544513970122038,0.255198634752754,0.0926945259019727,0.848484848484849,0.0166869789725154,0.0962081259007996,0.0199320100798564,0.150280362449322,0.426716990385724,0.253621133891812,0.0257112952541508,0.156012271622058,0.8908517484316425,0.088862659336701,0.0166869789725154,0.0454744354041746,0.848484848484849,1.0
0.270043877228247,0.0,0.266199162332717,0.0711395552553854,0.12890625,0.258194634625619,0.9714033761652772,0.254571798417689,0.379668677843979,0.12890625,0.142383197274484,0.142383197274484,0.374137942728123,0.0402054316801293,0.0516252390057361,0.2393206111576339,0.270043877228247,0.542926110706777,0.2592414292205151,0.62319240967227,0.542926110706777,0.142383197274484,0.223400765443642,0.217144600633601,0.787878787878788,0.0492141040646113,0.2291732028162559,0.0065126816118045,0.243857029498365,0.312210048188418,0.425621483280435,0.0806594455342876,0.21902044082661,0.766442856745107,0.288066312490046,0.0492141040646113,0.146142302334948,0.787878787878788,1.0
0.432748026665097,0.0,0.307845931742435,0.0806834765659703,0.203125,0.34589830671204,0.9714033761652772,0.152459265752664,0.529021208738715,0.203125,0.132365743810139,0.132365743810139,0.488608869385239,0.0703383982172614,0.0750478011472275,0.3782931641956679,0.432748026665097,0.322094401730285,0.3728426309348651,0.646199039665611,0.322094401730285,0.132365743810139,0.269018652036905,0.311980725444435,0.924242424242424,0.0544555562391832,0.1432627117235485,0.0198655624446704,0.355181071884448,0.431978188477062,0.540392167600961,0.072941910381278,0.154405214988875,0.8648079079091776,0.233418915655642,0.0544555562391832,0.153936412519237,0.924242424242424,1.0
0.345399344975981,0.0,0.38340660838751,0.097166396410361,0.1796875,0.338542264580314,0.9695934632643564,0.142225550243318,0.552135208725568,0.1796875,0.143213690256556,0.143213690256556,0.379245405659945,0.0485794351181936,0.0626195028680688,0.3655052308466737,0.345399344975981,0.385914446041093,0.2911919053910782,0.709067100367166,0.385914446041093,0.143213690256556,0.271620287567769,0.251053035354152,0.772727272727273,0.0380102789826637,0.0332890970821982,0.0086058973413792,0.275768069863332,0.284196738102791,0.555981874195944,0.0831247729896327,0.184614930964959,0.967151802899266,0.248936025630411,0.0380102789826637,0.164895599628751,0.772727272727273,1.0
0.315553130929361,0.0,0.260037014135293,0.0967668086438255,0.32421875,0.25401615680337,0.9716922309514864,0.105965362143617,0.561429342447137,0.32421875,0.0786236855040491,0.0786236855040491,0.419112467010993,0.100588826394462,0.0659655831739962,0.2334346999357274,0.315553130929361,0.232469984903547,0.2771207844374844,0.709792515609451,0.232469984903547,0.0786236855040491,0.461556506655171,0.208200047707059,0.424242424242424,0.0469878963003284,0.0447240194198457,0.0120076967627698,0.276114709055114,0.360461440153023,0.444752347115799,0.0787401728590124,0.109090641024748,0.9547746492344776,0.240089969151398,0.0469878963003284,0.0438476794547373,0.424242424242424,1.0
0.291959246149624,0.0,0.494242659693369,0.243807431953799,0.3984375,0.534726789034862,0.9663029763230178,0.217591791091673,0.674401711232267,0.3984375,0.488119175644376,0.488119175644376,0.115172018780813,0.076840896654432,0.0645315487571702,0.777494787987053,0.291959246149624,0.262465464619861,0.4596172087011482,0.604844874082323,0.262465464619861,0.488119175644376,0.200840436507989,0.19718419719069,0.378787878787879,0.171164910082717,0.2731378827187222,0.0044109347879265,0.429869343610752,0.258759107376331,0.798888647868273,0.277026709822027,0.373425655815485,0.8015731439121053,0.131702983204194,0.171164910082717,0.351895382794771,0.378787878787879,0.0
0.0776447724480797,0.0,0.118168525294871,0.822322907306768,0.1875,0.123628734136415,0.9520945446871352,0.282637052279904,0.158471056928611,0.1875,0.163017988544955,0.163017988544955,0.0786295770426195,0.0824376964365974,0.0736137667304015,0.0303538783094618,0.0776447724480797,0.361950564917371,0.0531409832357169,0.263060800211084,0.361950564917371,0.163017988544955,0.271628467037033,0.0800198161464112,0.333333333333333,0.143355361218465,0.0085666891190077,0.0685647930836569,0.0496696293372378,0.107124889726721,0.165155075791847,0.169186629414501,0.627504422067787,0.9893838206026486,0.30789144699881,0.143355361218465,0.113665041831619,0.333333333333333,0.0
0.63396891031619,0.0,0.379749168715623,0.0254518853822355,0.3046875,0.475552767264755,0.9742104067257316,0.139968097492652,0.556105950357802,0.3046875,0.121655482332555,0.121655482332555,0.606207614320364,0.0511187249872283,0.0239005736137667,0.3075906585538385,0.63396891031619,0.306251507024864,0.4095372277595594,0.634913533641468,0.306251507024864,0.121655482332555,0.233100277808226,0.430634184453056,0.515151515151515,0.0336196418347976,0.2189738885325366,0.002546632334316,0.380781508992374,0.524939074030657,0.655421552827966,0.0720790319796536,0.124132019456689,0.6846233880813039,0.19185670940282,0.0336196418347976,0.0982743639332639,0.515151515151515,1.0
0.140388612063832,0.0,0.232418597878396,0.405892161579887,0.296875,0.239105698513703,0.9590880418131,0.242638909381208,0.245238314571923,0.296875,0.260946049345771,0.260946049345771,0.112846668838454,0.0448019547420723,0.0497131931166348,0.0951751240607481,0.140388612063832,0.262524590536693,0.1304653749955897,0.449425226269527,0.262524590536693,0.260946049345771,0.172308240330107,0.124157108171584,0.727272727272727,0.106171076461333,0.0476719324679476,0.0093599286351379,0.122186747775178,0.164510367532293,0.311100127241608,0.188250425709434,0.511728769467235,0.9476595566100028,0.338956532279291,0.106171076461333,0.152607140359165,0.727272727272727,0.0
0.312447679645577,0.0,0.247883667590225,0.0923273574153934,0.0546875,0.258717344363693,0.9684525050378704,0.180002247800287,0.568372785411278,0.0546875,0.162783762714473,0.162783762714473,0.495350371847144,0.0353428325267059,0.0487571701720841,0.2400616190784799,0.312447679645577,0.363512168163712,0.2209966331415473,0.48970647446799,0.363512168163712,0.162783762714473,0.529658118469543,0.252399816306136,0.393939393939394,0.04097274898401,0.1078646714757897,0.0017101215327226,0.238323268732041,0.481899456069899,0.402473465433136,0.0945387992957037,0.23832109270022,0.9182692678326112,0.290342592121328,0.04097274898401,0.149005649013559,0.393939393939394,1.0
0.159754408961564,0.0,0.206936234533767,0.310564382307801,0.2890625,0.266158759267901,0.9680326714547328,0.391145997639032,0.282388894189714,0.2890625,0.162616984079646,0.162616984079646,0.127216033121138,0.0323208241286918,0.0635755258126195,0.2507242610232161,0.159754408961564,0.416207773263405,0.1519620810208498,0.3190478449244,0.416207773263405,0.162616984079646,0.216747700908622,0.178582052085916,0.939393939393939,0.0914409293341888,0.3960566511109518,0.0030838904199831,0.14199203470787,0.130277770036113,0.340207060285024,0.28297660322225,0.734263929974268,0.7398865138324086,0.734708402425751,0.0914409293341888,0.120109816035589,0.939393939393939,1.0
0.257510896255376,0.0,0.174297535706431,0.122302209604022,0.1484375,0.159145902398231,0.9700270680662796,0.0157332565145713,0.308204018808996,0.1484375,0.0652942077561309,0.0652942077561309,0.513691978646558,0.0742057213743993,0.0458891013384321,0.1177917651367715,0.257510896255376,0.264703206747202,0.1723270097248102,0.561110179867233,0.264703206747202,0.0652942077561309,0.286904737078868,0.192508390456247,0.636363636363636,0.0245865947883949,0.0864800304816966,0.0077785607386192,0.162182430720114,0.310722009971785,0.3101239601731,0.063305689799975,0.137622039446606,0.9202139605942792,0.235939709243303,0.0245865947883949,0.0611234015284076,0.636363636363636,1.0
0.122631596703268,0.0,0.152279877990418,0.230809205410737,0.21875,0.106166191380379,0.9682739343116752,0.261533557268464,0.215971485809514,0.21875,0.0921717777085595,0.0921717777085595,0.205486629225576,0.0618770345034907,0.0578393881453155,0.068211059515237,0.122631596703268,0.354557295286188,0.0870333153543033,0.551075843558269,0.354557295286188,0.0921717777085595,0.204139988276413,0.0926951953629445,0.575757575757576,0.0629623544601523,0.0081161185144393,0.0055661762963107,0.104381754270053,0.239873106341296,0.254955972491578,0.0942188034450426,0.361677432935897,0.9922975866692578,0.277696052439197,0.0629623544601523,0.0798262436015152,0.575757575757576,1.0
0.555196405214099,0.0,0.570899574073222,0.0544278277905625,0.046875,0.597437155138406,0.9665709447021484,0.247288132407594,1.0,0.046875,0.260755060076796,0.260755060076796,0.398541048146054,0.028404600531885,0.0774378585086042,0.4589137062990306,0.555196405214099,0.228939649183051,0.5006654247201384,0.735304282142873,0.228939649183051,0.260755060076796,0.382937342825141,0.442006556795033,0.636363636363636,0.034374028392346,0.0164444310124967,0.0023949671845341,0.629757327176415,0.409383406390043,0.842642316727449,0.0737935002010009,0.206349511883168,0.9809919684441626,0.170762756274103,0.034374028392346,0.217773852089545,0.636363636363636,1.0
