WAV A6 FFT frec media,solidity,x_center_mass,WAV D6 (RMS) root-mean-square ,Kurtosis frecuencia,WAV D3 (RMS) root-mean-square ,WAV D3 FFT frec media,FREC MAX WAV D3,WAV D2 FFT VMAX,WAV D3 FFT frec media,entropy,WAV D5 FFT VMAX,median,WAV D3 FFT VMAX,percentage of energy D3,MSE frecuencia,WAV D4 the ratio of the largest absolute value to the root-mean-square (RMS).,WAV D3 the ratio of the largest absolute value to the root-mean-square (RMS).,FFT peak2rms,WAV D5 (RMS) root-mean-square ,WAV D6 (RMS) root-mean-square ,WAV D5 FFT VMAX,FFT peak2rms,WAV A6 FFT frec media,percentage of energy D5,Desviacion estandar tiempo,percentage of energy D3.1,WAV A6 the ratio of the largest absolute value to the root-mean-square (RMS).,WAV D1 the ratio of the largest absolute value to the root-mean-square (RMS).,percentage of energy D1,Etiqueta
0.0222376683457125,0.0,0.5325520833333334,0.0743032977114459,0.0003023497026967,0.119869029275869,0.0390791735214382,0.103413654618474,0.0719156388888872,0.0390791735214382,0.0787221137177446,0.0485408043598048,0.0,0.046991784385607,0.20015164014418,0.587284072489073,0.411036166546248,0.333796595613988,0.407419348515745,0.0976381964718173,0.0743032977114459,0.0485408043598048,0.407419348515745,0.0222376683457125,0.114227705253477,0.1041994007804686,0.158115156942022,0.303586747491353,0.324520463785929,0.421356185667365,1.0
0.128273127722953,0.0,0.4830729166666667,0.255004320327044,0.050323434233109,0.167047476113868,0.124298304767285,0.216867469879518,0.0530440808930558,0.124298304767285,0.0424686598791669,0.398080216647526,0.0,0.116935772393512,0.0711257210518252,0.0741321107417781,0.208650765600794,0.0879655923105609,0.411780788618094,0.562337815020165,0.255004320327044,0.398080216647526,0.411780788618094,0.128273127722953,0.705116243974339,0.4582198371464838,0.0190923323216061,0.233617918679381,0.0724382064989487,0.064324118455019,1.0
0.0324149074808846,0.0,0.4830729166666667,0.131737456472761,0.166100598392183,0.290272443893823,0.169028170117708,0.106425702811245,0.023984345656508,0.169028170117708,0.2052366864991871,0.438435253192294,0.0,0.223781143942118,0.106077885160983,0.035733350425347,0.369417517416295,0.174338760213655,0.400660283430156,0.596220187619244,0.131737456472761,0.438435253192294,0.400660283430156,0.0324149074808846,0.415600888555026,0.711996890983865,0.0065979366335469,0.478962287887414,0.0839422831374803,0.0049863435605551,1.0
0.0393313538401823,0.0,0.5260416666666655,0.116791440382772,0.0010305843600134,0.114674216334594,0.0999578605434237,0.413654618473896,0.0432123917687258,0.0999578605434237,0.0397866648125455,0.171032691956894,0.0,0.0792741294325471,0.13424499597821,0.355722480498352,0.190415369522996,0.0987176048356756,0.503368850431443,0.211166139545937,0.116791440382772,0.171032691956894,0.503368850431443,0.0393313538401823,0.355660828681931,0.1549499697533595,0.10965330924198,0.125595196208871,0.0961043509743733,0.153980100812871,1.0
0.0698844609885878,0.0,0.5859374999999989,0.082639406033251,0.002648663730112,0.0644439885640094,0.0418653317729009,0.0763052208835341,0.0226835710129815,0.0418653317729009,0.1145902919850537,0.120434849899538,0.0,0.0314678940108821,0.0628885911485773,0.230051248841219,0.155354635481086,0.124105133822583,0.452405505259725,0.197252898724957,0.082639406033251,0.120434849899538,0.452405505259725,0.0698844609885878,0.385475918020025,0.1174853557789452,0.0440069208460483,0.233966117148747,0.102527157350868,0.223668575678377,1.0
0.160119409842911,0.0,0.5833333333333321,0.2417410830006,0.0023234742794033,0.161932621495985,0.123604382350347,0.0943775100401607,0.064793157148653,0.123604382350347,0.1267863889415576,0.164127797240751,0.0,0.0823959947872646,0.157823825735583,0.356610483459233,0.188924355117809,0.0655513499383145,0.433920203485475,0.271130242570563,0.2417410830006,0.164127797240751,0.433920203485475,0.160119409842911,0.374941779579233,0.2320255407764417,0.0972287921067042,0.258525114519059,0.0887720294259474,0.109089456987999,1.0
0.114284881643505,0.0,0.5494791666666656,0.246482544566514,0.0021645670398795,0.126970072355834,0.0909226344443991,0.0060240963855421,0.0543809059213094,0.0909226344443991,0.1109314360379418,0.135632230267509,0.0,0.0767884664884944,0.102912659667021,0.266775563009924,0.190147698794397,0.0984885284213286,0.403389004470551,0.194593625896915,0.246482544566514,0.135632230267509,0.403389004470551,0.114284881643505,0.198440504036038,0.239118547759332,0.0697341760828018,0.17550920585878,0.0917036445010461,0.0996258407341911,1.0
0.118333239658639,0.0,0.4869791666666656,0.148285724823426,0.009341955081644,0.0962711084856689,0.1005708868723,0.176706827309237,0.0461658952958618,0.1005708868723,0.1637030862557203,0.331640384489129,0.0,0.0959625560778604,0.0371809964563998,0.142712274231766,0.0531142304381154,0.057134433602798,0.543746235422283,0.405419747369876,0.148285724823426,0.331640384489129,0.543746235422283,0.118333239658639,0.53318317733208,0.3443455910092798,0.0341272281083125,0.248090142118729,0.0756256939202736,0.0547153392511743,1.0
0.242360439895846,0.0,0.48046875,0.289747773573493,0.117545631850055,0.208411500287864,0.206841489689245,0.0883534136546185,0.042467407293833,0.206841489689245,0.3437585836303559,0.552097957677562,0.0,0.189892709283864,0.0911972130138959,0.0405844404339802,0.0605593211222699,0.0244878918480138,0.57077436966607,0.441772620327291,0.289747773573493,0.552097957677562,0.57077436966607,0.242360439895846,0.376392224326076,0.5082681927527607,0.0096311256990431,0.27158716660881,0.100451563741996,0.0158985096314294,1.0
0.180146983630121,0.0,0.6354166666666654,0.218321229826124,0.0002957824045705,0.113909921337282,0.0889188266855988,0.0562248995983936,0.0510970360232724,0.0889188266855988,0.0146867885647314,0.0955173576389578,0.0,0.0680270947319922,0.162052024327244,0.445307720254177,0.16922944986786,0.134921789116192,0.293773127333543,0.155428686958935,0.218321229826124,0.0955173576389578,0.293773127333543,0.180146983630121,0.244966912019638,0.1177507917958792,0.0836600754985853,0.328800734906168,0.0955153816112971,0.188788446591891,1.0
0.0686744123285535,0.0,0.5455729166666666,0.164128020172155,0.0112668926240159,0.155709473608716,0.132097138022176,0.152610441767068,0.0580145116419877,0.132097138022176,0.042653667887306,0.30193100561889,0.0,0.103960342664355,0.079103591821991,0.151434394537742,0.255185942592715,0.154859873544553,0.388593087905645,0.49927112827477,0.164128020172155,0.30193100561889,0.388593087905645,0.0686744123285535,0.681839111217835,0.3951886382918795,0.0234075021193207,0.0737141670905876,0.0655208770191895,0.0907305592993798,1.0
0.0452967802462521,0.0,0.6822916666666674,0.0712722823138601,0.0009539921591701,0.0695166467720855,0.0544513970122038,0.100401606425703,0.0166869789725154,0.0544513970122038,0.1507541962602425,0.0926945259019727,0.0,0.0454744354041746,0.0847677308215451,0.129279293010812,0.255198634752754,0.182025426143825,0.426716990385724,0.142365859272178,0.0712722823138601,0.0926945259019727,0.426716990385724,0.0452967802462521,0.245743103938196,0.0938236590296201,0.0348948377053104,0.232245555106227,0.126748619480617,0.055892624959136,1.0
0.062058012270061,0.0,0.54296875,0.0960421164760538,0.0233189963244323,0.22472923220481,0.142383197274484,0.14859437751004,0.0492141040646113,0.142383197274484,0.3106871852304251,0.217144600633601,0.0,0.146142302334948,0.177079936747456,0.159308776761537,0.223400765443642,0.254571798417689,0.312210048188418,0.347367671176568,0.0960421164760538,0.217144600633601,0.312210048188418,0.062058012270061,0.374137942728123,0.3635883451140116,0.0333297366977499,0.385214900788639,0.162714839545072,0.102256398578822,1.0
0.0884486687065563,0.0,0.50390625,0.253303096200483,0.0210322733611596,0.208508506733376,0.132365743810139,0.253012048192771,0.0544555562391832,0.132365743810139,0.1885057557355883,0.311980725444435,0.0,0.153936412519237,0.0970250482385572,0.112176680759599,0.269018652036905,0.152459265752664,0.431978188477062,0.4963678277218,0.253303096200483,0.311980725444435,0.431978188477062,0.0884486687065563,0.488608869385239,0.4988331872075542,0.0183428787875272,0.195139851050074,0.108249755360432,0.0460409194191178,1.0
0.0868792430970729,0.0,0.4713541666666656,0.175090428527311,0.015396217442429,0.224269834167416,0.143213690256556,0.0281124497991968,0.0380102789826637,0.143213690256556,0.0501865415245219,0.251053035354152,0.0,0.164895599628751,0.116299077766543,0.162048664375384,0.271620287567769,0.142225550243318,0.284196738102791,0.428334692773408,0.175090428527311,0.251053035354152,0.284196738102791,0.0868792430970729,0.379245405659945,0.4874933962901936,0.0229552155327544,0.507639495135809,0.305924214397649,0.0567681253567196,1.0
0.103313262928862,0.0,0.5013020833333334,0.206317145824411,0.0125402486590721,0.0987264075172103,0.0786236855040491,0.275100401606426,0.0469878963003284,0.0786236855040491,0.0693766068397091,0.208200047707059,0.0,0.0438476794547373,0.0391725142512771,0.143027445510593,0.461556506655171,0.105965362143617,0.360461440153023,0.35979902904036,0.206317145824411,0.208200047707059,0.360461440153023,0.103313262928862,0.419112467010993,0.3505411953980517,0.0336548443918782,0.247697456581909,0.183473039955308,0.0788022697285112,1.0
0.095241407781215,0.0,0.3177083333333327,0.416080852268662,0.115914828549248,0.732290557089516,0.488119175644376,0.421686746987952,0.171164910082717,0.488119175644376,0.2588812332494998,0.19718419719069,0.0,0.351895382794771,0.478915196912543,0.160790291961532,0.200840436507989,0.217591791091673,0.258759107376331,0.365362962974458,0.416080852268662,0.19718419719069,0.258759107376331,0.095241407781215,0.115172018780813,0.8680800139961043,0.0662569943791984,0.282568519187886,0.275163075071239,0.009120379958306,0.0
0.0976800348587502,0.0,0.3854166666666658,0.0780819520636761,0.0003261590134468,0.208408272966207,0.163017988544955,0.51004016064257,0.143355361218465,0.163017988544955,0.0160296801625977,0.0800198161464112,0.0,0.113665041831619,0.413199879835495,0.63913687995217,0.271628467037033,0.282637052279904,0.107124889726721,0.0920839984286074,0.0780819520636761,0.0800198161464112,0.107124889726721,0.0976800348587502,0.0786295770426195,0.143224313942735,0.267738545736675,0.20911260867069,0.174201037453078,0.272581498961896,0.0
0.0923682123691548,0.0,0.5013020833333334,0.239532449968052,0.0751724281653654,0.173808749926155,0.121655482332555,0.112449799196787,0.0336196418347976,0.121655482332555,0.4424449466370878,0.430634184453056,0.0,0.0982743639332639,0.0428714947224214,0.0545958850895241,0.233100277808226,0.139968097492652,0.524939074030657,0.676188357046853,0.239532449968052,0.430634184453056,0.524939074030657,0.0923682123691548,0.606207614320364,0.6557460388259089,0.0118477161730725,0.392236474175174,0.123222010465563,0.0203978810483429,1.0
0.0854348176029414,0.0,0.3281249999999993,0.042757361077492,0.0026791668085093,0.306280382705628,0.260946049345771,0.21285140562249,0.106171076461333,0.260946049345771,0.0725031000443324,0.124157108171584,0.0,0.152607140359165,0.427190431811845,0.437364699137554,0.172308240330107,0.242638909381208,0.164510367532293,0.160908709140334,0.042757361077492,0.124157108171584,0.164510367532293,0.0854348176029414,0.112846668838454,0.2882337437161186,0.162910771971569,0.342851177034897,0.216975222043663,0.151270770732655,0.0
0.0423273250967056,0.0,0.4973958333333322,0.158668746848858,0.0139951863782903,0.27124027417007,0.162783762714473,0.194779116465863,0.04097274898401,0.162783762714473,0.1142643590031688,0.252399816306136,0.0,0.149005649013559,0.221338044067173,0.183451423155786,0.529658118469543,0.180002247800287,0.481899456069899,0.428947593180589,0.158668746848858,0.252399816306136,0.481899456069899,0.0423273250967056,0.495350371847144,0.4029385073167181,0.0361531274883396,0.215698131814435,0.192752187518581,0.10709352727425,1.0
0.0454370739320569,0.0,0.6054687499999999,0.0804228385858065,0.0035431948675963,0.248153683074546,0.162616984079646,0.405622489959839,0.0914409293341888,0.162616984079646,0.3268773936139901,0.178582052085916,0.0,0.120109816035589,0.168157358604044,0.617105005936491,0.216747700908622,0.391145997639032,0.130277770036113,0.225076055292678,0.0804228385858065,0.178582052085916,0.130277770036113,0.0454370739320569,0.127216033121138,0.4339433565591172,0.196259669021832,0.323091820217026,0.41668072004661,0.575887062537252,1.0
0.0714109686953261,0.0,0.5729166666666655,0.32574564965198,0.0036177555734386,0.0906685235842539,0.0652942077561309,0.0923694779116466,0.0245865947883949,0.0652942077561309,0.1121522625716633,0.192508390456247,0.0,0.0611234015284076,0.058974755704884,0.260723035705909,0.286904737078868,0.0157332565145713,0.310722009971785,0.313634616004015,0.32574564965198,0.192508390456247,0.310722009971785,0.0714109686953261,0.513691978646558,0.2343460721402968,0.0406060975578903,0.237979481375658,0.0903737449374213,0.136775255940605,1.0
0.0507907627349816,0.0,0.4934895833333333,0.0983055456609458,0.0007326878050991,0.140625730710561,0.0921717777085595,0.106425702811245,0.0629623544601523,0.0921717777085595,0.0121066171055479,0.0926951953629445,0.0,0.0798262436015152,0.185747656013825,0.464819548548136,0.204139988276413,0.261533557268464,0.239873106341296,0.160285925418531,0.0983055456609458,0.0926951953629445,0.239873106341296,0.0507907627349816,0.205486629225576,0.1626266313014291,0.0999145788675291,0.227928449488766,0.153717575644304,0.277171685834715,1.0
0.0509478888922507,0.0,0.4244791666666657,0.169363777524869,0.184176327092174,0.362822917714252,0.260755060076796,0.172690763052209,0.034374028392346,0.260755060076796,0.0289005639865829,0.442006556795033,0.0,0.217773852089545,0.130137472877828,0.0738596935414598,0.382937342825141,0.247288132407594,0.409383406390043,0.654572890011349,0.169363777524869,0.442006556795033,0.409383406390043,0.0509478888922507,0.398541048146054,0.8213370620126745,0.0082643011412386,0.311599523738408,0.0982354183670471,0.0106202051913499,1.0
0.0652463013428608,0.0,0.5078124999999989,0.184757758090836,0.0108936347472259,0.152068895958203,0.10175515329579,0.0461847389558233,0.0225002086462643,0.10175515329579,0.2242230463813899,0.261161551136849,0.0,0.103074538668891,0.0988245333573232,0.112518818769237,0.278772159102566,0.17017904725122,0.43494999886846,0.398941691965454,0.184757758090836,0.261161551136849,0.43494999886846,0.0652463013428608,0.566885340696425,0.3237325283587302,0.0159830491372593,0.256769723260505,0.0833269295602861,0.0795004738843018,1.0
0.105781699014002,0.0,0.55078125,0.265518047630501,0.0020202814923148,0.0815772167389476,0.0604678484024423,0.206827309236948,0.0734834900717492,0.0604678484024423,0.0077135251494411,0.1775456514838,0.0,0.0529255030679846,0.0562001809198073,0.342087020048206,0.385752716355923,0.110811454877736,0.341748108576856,0.292051463564129,0.265518047630501,0.1775456514838,0.341748108576856,0.105781699014002,0.515938287649426,0.2033501219674214,0.046253390310249,0.236360938743764,0.173450608119423,0.23389874959734,1.0
0.0453914767649345,0.0,0.5052083333333323,0.192858631496232,0.0068991056934311,0.132142579481115,0.0535115515918136,0.181726907630522,0.0512089046921599,0.0535115515918136,0.1608911719424501,0.175485328713571,0.0,0.0764915126213029,0.0805373085303096,0.149304642623455,0.160281518035763,0.162136190288348,0.566476494911684,0.350642292496728,0.192858631496232,0.175485328713571,0.566476494911684,0.0453914767649345,0.465745988013114,0.3087996024052087,0.0408423065058342,0.225290949144055,0.185019430901319,0.0741805219143661,1.0
0.0740967924546338,0.0,0.4374999999999991,0.322005303438776,0.0358034140385091,0.435925372629353,0.273492802690004,0.246987951807229,0.0306950831292366,0.273492802690004,0.1255668708360967,0.275929649746381,0.0,0.223014566823638,0.26413434411581,0.0783426925475685,0.314525136705754,0.293579930688982,0.317573252488975,0.489993912332422,0.322005303438776,0.275929649746381,0.317573252488975,0.0740967924546338,0.311734706987394,0.6666099809817159,0.0097934627317026,0.276226727524163,0.109236911359675,0.0252448707604735,1.0
0.0389862486193724,0.0,0.5533854166666666,0.110093389879965,0.0168972801155169,0.3390588442903,0.18752863634753,0.168674698795181,0.0291050659586114,0.18752863634753,0.5684977774028807,0.26584942614649,0.0,0.219486396457886,0.20976097304834,0.0739245307549099,0.221329504603115,0.180540264151809,0.329295366599336,0.368871630097699,0.110093389879965,0.26584942614649,0.329295366599336,0.0389862486193724,0.231647774306441,0.5625949849916401,0.0090858358784223,0.292097639520652,0.102174833411571,0.0220532331333985,1.0
0.102946106791647,0.0,0.5026041666666656,0.109846672526691,0.0003766295553088,0.147714511098577,0.109254936394463,0.345381526104418,0.0550091690852903,0.109254936394463,0.0068251641797169,0.109013252487669,0.0,0.0766038476973805,0.194525286168056,0.572599384253929,0.246950837699236,0.226085179608427,0.391565745174816,0.186191375314806,0.109846672526691,0.109013252487669,0.391565745174816,0.102946106791647,0.256906964027816,0.1697283008005529,0.0787728699528414,0.273250562690631,0.0772926628486977,0.270805273564733,1.0
0.0919669149700346,0.0,0.2630208333333328,0.139108412087349,0.0093801549964132,0.513792324412893,0.423338755512984,0.63855421686747,0.260127837509208,0.423338755512984,0.2146004941599124,0.110988546208798,0.0,0.251753558936019,0.523167084017944,0.409339703059675,0.32834287114059,0.396546976489257,0.0403812590123966,0.147868748994313,0.139108412087349,0.110988546208798,0.0403812590123966,0.0919669149700346,0.0441659420878012,0.5246933812468825,0.35778767815787,0.261249609568446,0.209464265586901,0.0804070749495156,0.0
0.184532069609408,0.0,0.5247395833333333,0.139862086313278,0.0319269175786445,0.169581306585047,0.143784525570474,0.349397590361446,0.0566699295092818,0.143784525570474,0.2567921847495888,0.368406084087528,0.0,0.0892087465608463,0.0859472485772294,0.0984404715174516,0.102668310887857,0.0775446036177643,0.702197184273797,0.359231106467793,0.139862086313278,0.368406084087528,0.702197184273797,0.184532069609408,0.336007509497742,0.4122494180400224,0.0316171649348427,0.35416315569485,0.204014583343572,0.032530162696375,1.0
0.0616132008394732,0.0,0.48828125,0.198208320882719,0.136336646243622,0.220246639122819,0.153686608734803,0.134538152610442,0.0414446580222531,0.153686608734803,0.101187563601238,0.503337140629285,0.0,0.113414971483769,0.0747309015869466,0.0439667888526218,0.247804639801533,0.298365794029264,0.590063135273384,0.564971324109263,0.198208320882719,0.503337140629285,0.590063135273384,0.0616132008394732,0.451859265807489,0.6292424823583542,0.0209941293549936,0.254630020202047,0.111140356868613,0.0213829179327838,1.0
0.0825552924889883,0.0,0.5794270833333333,0.0897398470472762,0.0016419936221092,0.130318711265687,0.0894538445159241,0.0803212851405623,0.0247989458727545,0.0894538445159241,0.0329221289010261,0.111252229889345,0.0,0.0890458373003537,0.180222574370486,0.315458495291845,0.32428381002384,0.110124212323486,0.355518801247543,0.161871280995289,0.0897398470472762,0.111252229889345,0.355518801247543,0.0825552924889883,0.23291701486625,0.1423359568466363,0.0739068419095726,0.267702706417132,0.0727192082669747,0.236679448587473,1.0
0.0482881986118409,0.0,0.53515625,0.0990900910508595,0.0029384349772414,0.13008515985139,0.0674540923988396,0.363453815261044,0.0199815279651942,0.0674540923988396,0.1073703109548746,0.148617844128498,0.0,0.0588422560176552,0.139469906943167,0.258884795471987,0.309877921543575,0.0773028436163207,0.363678709649354,0.227280435189853,0.0990900910508595,0.148617844128498,0.363678709649354,0.0482881986118409,0.345136282886143,0.1882374863037071,0.0414114031196346,0.270073443781162,0.0597818200103018,0.190947209575498,1.0
0.0362772647387631,0.0,0.184895833333333,0.0461027746764429,0.0072926886625261,0.608845823535224,0.482008613781358,0.429718875502008,0.33030441334182,0.482008613781358,0.2686466174705717,0.10187592562078,0.0,0.4080207173384,0.522312118277376,0.438220346371664,0.271429062401009,0.233156505886754,0.122287736526448,0.164109967406504,0.0461027746764429,0.10187592562078,0.122287736526448,0.0362772647387631,0.0380632610603964,0.6554193730050127,0.442166242250144,0.265349126139482,0.297856937102953,0.0798113910130788,0.0
